track_id,key
054912,D major
054913,G major
055111,E minor
055121,F major
055237,F minor
055247,A minor
055248,C major
055249,A major
055285,B minor
055286,E minor
055288,A minor
055289,E minor
055290,A minor
055292,G major
055295,C major
055332,A minor
055334,A minor
055336,E minor
055346,D major
055370,Eb minor
055405,Bb minor
055406,A minor
055407,D minor
055409,A minor
055411,C major
055412,D minor
055451,F# minor
055452,Bb minor
055488,F# minor
055550,A minor
055554,Eb minor
055558,G major
055710,C major
055711,D minor
055712,D minor
055713,D minor
055714,A minor
055715,A minor
055716,B minor
055717,Ab major
055718,G major
055719,E minor
055899,D minor
056143,A major
056186,D minor
056187,A minor
056189,G minor
056249,C minor
056480,B major
056500,Ab major
056502,D minor
056504,C minor
056505,C minor
056506,E minor
056508,B minor
056510,Db minor
056511,Bb minor
056512,E minor
056513,G minor
056514,A minor
056515,F# minor
056516,A minor
056517,C major
056518,G major
056520,E minor
056521,A major
056525,C minor
056526,D minor
056527,C minor
056528,E minor
056601,C minor
056603,C minor
056605,Bb minor
056606,F# major
056712,A minor
056713,D major
056714,G major
056795,D major
056798,F major
056799,F major
056801,D major
056803,Db minor
056804,A minor
056805,C minor
056825,C major
056836,D minor
056895,A minor
056901,A minor
056903,D major
056904,Ab major
056905,D major
056908,G major
056912,A minor
056929,G minor
056958,C major
057003,G major
057004,Ab minor
057005,G major
057007,B major
057009,F major
057010,D minor
057012,D major
057038,D major
057043,Ab minor
057047,G minor
057049,C major
057050,G major
057053,B minor
057054,G major
057071,A minor
057164,E major
057166,C major
057175,A major
057176,D major
057234,Ab major
057235,B minor
057241,A minor
057261,A minor
057262,D minor
057263,D minor
057265,A minor
057267,C major
057300,Ab minor
057303,F# major
057374,A major
057387,F# major
057391,A major
057393,G minor
057400,C major
057433,B major
057632,A minor
057636,B major
057663,B major
057786,Db minor
057787,F major
057788,G major
057790,Db minor
057791,C major
057792,Bb major
057793,E minor
057796,C major
057798,F major
057799,Ab major
057801,C minor
057802,B major
057804,D minor
057909,E major
057910,G major
057911,Eb major
057912,G major
057913,G major
057914,F major
057915,E major
057916,E major
057918,D minor
057919,F major
057920,G major
057921,F major
057922,E minor
057924,Bb minor
058111,C major
058128,G major
058129,C major
058130,Eb major
058133,A major
058134,Db minor
058135,G major
058136,A major
058138,C major
058139,B major
058140,F# major
058204,A minor
058207,C minor
058210,E minor
058215,B major
058216,Bb major
058219,Ab major
058220,Bb major
058221,B minor
058237,Db major
058273,G minor
058274,E minor
058275,B minor
058276,D major
058278,A minor
058288,C major
058290,D major
058292,C major
058293,C major
058294,A major
058295,D major
058296,D minor
058297,D major
058303,G major
058304,D minor
058307,G minor
058308,F major
058309,G major
058310,G minor
058312,G major
058315,G major
058316,Eb minor
058337,Db major
058339,C major
058340,B minor
058374,A major
058384,A major
058410,Ab major
058412,Eb minor
058462,E major
058463,F# minor
058505,C major
058507,G minor
058517,Bb minor
058604,C major
059068,C major
059173,Db major
059176,B minor
059190,C major
059198,E minor
059250,G major
059251,Eb major
059252,E minor
059284,Ab major
059286,D minor
059291,A minor
059293,C major
059294,B minor
059375,C major
059542,D minor
059543,Db major
059544,C major
059545,Eb major
059546,D major
059552,Bb minor
059554,D minor
059555,C minor
059559,A major
059595,C major
059608,D major
059613,F minor
059614,E minor
059630,A minor
059631,C minor
059633,F# minor
059634,A minor
059635,E minor
059915,Ab minor
059982,Bb minor
059985,Db major
060154,A minor
060158,D major
060255,F minor
060277,Db major
060353,Db major
060355,B major
060356,G major
060357,A major
060358,D major
060360,D major
060362,A major
060363,C major
060842,E minor
060919,E major
060920,E major
060921,C major
060922,E minor
060923,E major
060924,D minor
060925,F major
060926,C major
060927,E minor
060928,E minor
060969,F# minor
060971,D minor
060973,E minor
060974,C minor
061394,D minor
061480,B minor
061495,E minor
061496,A minor
061497,A minor
061498,E major
061499,A minor
061501,C major
061502,C minor
061503,Bb major
061504,C major
061505,C major
061507,C major
061509,F# major
061510,A minor
061512,B major
061673,Eb major
061679,D minor
061731,Eb major
061767,F minor
061768,E minor
061772,F minor
061775,Eb major
061777,G major
061782,B minor
061854,Eb major
061863,D major
061890,F# major
062042,F minor
062164,Bb major
062171,D minor
062184,Ab major
062188,D major
062375,Ab major
062381,A major
062418,D major
062587,E major
062637,C minor
062640,C minor
062641,C minor
062642,E minor
062643,Bb major
062645,E major
062647,C major
062648,D minor
062665,A minor
062666,A minor
062667,D minor
062670,A major
062673,B minor
062687,C minor
062854,C minor
062902,A major
062904,A major
062905,C major
062906,Eb major
062907,B major
062908,G major
062909,D major
062910,A major
062911,F major
063039,B major
063098,B major
063147,C major
063224,Bb major
063227,A minor
063228,G major
063229,G minor
063260,E minor
063261,A minor
063263,E minor
063411,G major
063464,C major
063470,F major
063477,G major
063481,F major
063732,C major
063734,Eb minor
063752,Bb major
063753,C major
063754,D minor
063757,C major
063758,B minor
063762,C major
063768,Eb major
063769,Db major
063770,G major
063789,E major
063929,F# minor
063934,C major
063965,A minor
063966,C minor
063968,D minor
063969,C minor
063971,D minor
063979,B minor
063998,E minor
063999,E minor
064005,D major
064006,E minor
064007,D minor
064008,E minor
064041,Bb minor
064044,A minor
064046,A minor
064158,F major
064160,A minor
064161,C minor
064162,C minor
064163,Bb minor
064164,E minor
064165,E major
064167,A minor
064227,D major
064238,C major
064255,E minor
064264,C major
064265,C minor
064267,C major
064270,Db major
064275,A major
064361,D minor
064362,G minor
064363,G major
064423,G major
064576,F major
064592,D major
064804,Eb major
064952,F major
064953,Eb minor
064954,C minor
064955,F# major
064956,Db major
064998,A major
064999,D major
065000,E minor
065002,B major
065038,G minor
065039,F# minor
065089,C major
065154,C major
065217,D minor
065220,C major
065412,D major
065416,D minor
065417,A minor
065472,A minor
065475,D major
065605,C major
065652,D major
065656,D major
065657,G minor
065658,D major
065659,D major
065660,G major
065661,G minor
065662,D major
065663,G major
065665,D major
065666,G major
065667,G minor
065668,G major
065669,D major
065670,D major
065671,D major
065672,D major
065673,G major
065674,G major
065676,D major
065678,G major
065682,D major
065683,A major
065749,C minor
065755,C major
065781,F minor
065782,Db major
065783,Eb major
065787,F# major
065788,C minor
065789,F minor
065791,Eb minor
065792,B minor
065793,C minor
065794,Ab minor
065796,F# minor
065872,D major
065874,E minor
065876,A minor
065877,B minor
065878,E minor
065879,D major
065880,F major
065890,A minor
065891,B minor
065892,B minor
065893,E minor
065991,C major
065992,C major
065993,C major
065994,C major
065996,C major
066011,B minor
066049,F# major
066050,F# major
066051,Db major
066052,Db major
066053,Ab major
066054,B major
066056,F major
066057,Eb major
066073,C major
066074,A major
066075,F major
066076,A minor
066078,Bb major
066081,B minor
066082,F# minor
066083,Bb major
066084,G major
066086,C major
066087,A minor
066089,B minor
066090,B minor
066091,D minor
066093,D minor
066094,E minor
066095,B minor
066096,A minor
066097,B minor
066098,C major
066099,B major
066100,F# minor
066112,E major
066113,F major
066114,F major
066130,D major
066131,F# major
066134,C major
066136,C major
066137,C major
066138,C major
066141,E minor
066142,G major
066143,G minor
066144,C major
066150,E major
066177,C major
066178,Eb major
066179,A major
066180,A major
066182,Bb major
066183,F major
066184,B major
066185,D minor
066186,F# major
066187,Db major
066188,C major
066193,D major
066201,G major
066303,C major
066314,F major
066315,Bb major
066316,E major
066317,F# major
066318,A major
066319,F# major
066320,G major
066321,E major
066322,B major
066323,D major
066324,G major
066375,A minor
066389,G major
066390,F major
066392,C major
066395,A minor
066401,A major
066402,Bb major
066406,A major
066408,D major
066409,G major
066414,B major
066415,E major
066416,C major
066417,C major
066418,Bb major
066420,Ab major
066421,C major
066422,C major
066436,C minor
066437,Bb major
066441,D major
066459,G major
066493,F minor
066495,A minor
066510,F major
066516,D minor
066518,A minor
066519,C minor
066524,G major
066542,Db major
066543,Db major
066544,C minor
066545,Db major
066546,Db major
066547,Eb major
066659,A major
066660,A major
066723,F minor
066724,C major
066739,F major
066740,C major
066741,Db minor
066744,B major
066748,Db major
066752,C major
066753,D major
066756,G major
066757,C major
066766,Bb major
066851,Db minor
066853,C minor
066856,Ab minor
066857,Db minor
066858,Eb major
066859,Db minor
066860,A minor
066873,Bb minor
066876,Eb minor
066877,F# minor
066881,Eb minor
066882,F minor
066886,Eb minor
066887,A minor
066895,B major
066896,D minor
066903,D major
066904,B minor
066905,Db minor
066929,A minor
066933,A minor
066939,A minor
066941,A minor
067051,A minor
067101,G major
067102,A minor
067106,Eb minor
067121,D minor
067236,Bb major
067257,E major
067286,A major
067287,A major
067288,A major
067289,E major
067291,C major
067292,A major
067293,G major
067294,A major
067298,G minor
067300,C minor
067302,A minor
067303,A minor
067306,F minor
067329,A major
067330,Ab major
067332,E major
067333,Db minor
067334,E major
067335,C major
067336,A minor
067363,Eb major
067464,C major
067465,C major
067466,A major
067467,B major
067472,A minor
067473,F major
067474,Ab major
067547,F minor
067552,A minor
067579,Ab minor
067581,Db minor
067653,G minor
067654,D major
067656,A minor
067658,F minor
067660,Eb minor
067744,C major
067831,D major
067836,D minor
067837,D minor
067838,E minor
067840,F major
068187,C major
068189,Eb major
068192,Bb major
068194,D major
068195,D major
068196,Eb minor
068253,A minor
068255,Db minor
068256,G minor
068260,G minor
068278,B minor
068279,G major
068280,C major
068281,A major
068413,E major
068414,G major
068416,G major
068419,D major
068420,C major
068424,E minor
068426,Db minor
068428,F minor
068429,C minor
068434,G major
068456,D minor
068459,Ab major
068582,A major
068583,G major
068584,E major
068586,A minor
068777,D minor
068778,F major
068910,D minor
068911,C minor
068912,A minor
068913,A minor
068914,A minor
068915,E minor
068916,F minor
068917,C minor
068918,A minor
068919,E major
068942,E minor
068948,Db major
068949,C minor
068950,A major
069011,Eb major
069012,D minor
069064,E major
069065,E major
069067,B major
069068,C major
069072,D minor
069073,C major
069176,F major
069214,F major
069226,Ab major
069233,Bb major
069234,C major
069235,Ab major
069237,Db major
069238,F# major
069240,C major
069242,F major
069244,Bb major
069245,C major
069246,C major
069247,C major
069248,E major
069250,F major
069259,D major
069314,D major
069319,G major
069323,D major
069330,D major
069458,A major
069576,C minor
069588,C minor
069590,A minor
069593,G minor
069594,A minor
069601,E major
069607,D major
069608,G major
069609,Eb major
069610,C major
069611,F# major
069612,Bb major
069781,F# major
069904,F major
069932,A major
069937,B minor
069941,Db major
070048,A major
070050,G minor
070051,Bb major
070052,E major
070053,Bb major
070054,A minor
070056,E major
070057,D major
070058,E major
070059,B minor
070060,B minor
070061,Ab major
070103,Db minor
070191,A major
070194,D major
070213,Eb major
070215,E major
070221,G major
070227,B minor
070229,A minor
070244,G major
070302,C minor
070304,C major
070403,Bb major
070673,F minor
070713,B minor
070717,B major
070719,Db major
070883,F major
070887,F major
071009,F# minor
071226,D minor
071229,C major
071231,B minor
071256,D minor
071257,D minor
071261,D minor
071262,A minor
071263,A minor
071264,F major
071266,A major
071334,C major
071363,A minor
071364,A minor
071365,A minor
071366,A minor
071367,A minor
071368,A minor
071369,A minor
071370,E minor
071371,D major
071372,C major
071488,E minor
071504,E major
071506,B major
071511,C minor
071515,A minor
071516,A major
071517,C major
071582,F major
071583,A major
071584,F# major
071585,D major
071697,Bb minor
071698,Db minor
071700,B major
071701,A minor
071702,D minor
071703,C major
071855,C major
071957,E minor
072017,F# minor
072020,A minor
072022,F major
072046,A major
072047,D major
072048,F# minor
072049,C major
072051,G major
072053,Bb major
072055,F# major
072056,G major
072057,A major
072110,G minor
072113,A major
072115,G minor
072206,D minor
072245,G minor
072246,G major
072248,F minor
072255,C major
072313,D minor
072359,Db minor
072360,B major
072436,D major
072451,D major
072474,F minor
072475,B major
072477,Db minor
072480,G minor
072615,A minor
072623,Db minor
072624,G minor
072634,Ab minor
072686,Db major
072997,B minor
073069,C minor
073114,G major
073181,Ab minor
073419,B minor
073420,D major
073422,Ab major
073423,B major
073425,E major
073428,F major
073431,D major
073432,A major
073435,C major
073437,C major
073492,D major
073495,B minor
073687,A major
073689,E major
073693,A major
073696,Ab major
073704,G major
073741,Ab major
073758,A major
073761,F major
073763,C minor
073768,E minor
073770,A major
073772,Ab major
073774,A major
073788,F major
073789,A minor
073792,A major
073806,Ab major
073809,A minor
073836,E major
073866,A major
073868,D major
073875,Db major
073941,F major
073942,F# minor
073943,F minor
073944,Bb minor
073946,F# major
073948,Db major
073950,A major
073951,A major
073952,G major
073953,C major
073954,D major
073955,E minor
073956,C major
073957,G minor
073958,F major
073959,F major
073964,C major
073965,C minor
073966,Eb minor
073967,G major
073968,G minor
073969,G major
073970,Ab minor
073971,Bb minor
073973,D minor
073976,D minor
073977,D minor
074090,Eb major
074111,Ab major
074113,A minor
074146,C major
074148,F major
074149,A minor
074192,Eb major
074208,G minor
074214,C minor
074340,A minor
074378,C major
074383,E major
074384,E major
074386,G major
074393,Bb minor
074474,D minor
074506,F major
074508,Db major
074509,C major
074510,D major
074512,Eb major
074514,A major
074515,D major
074516,F major
074517,G major
074518,A major
074528,A major
074529,D major
074531,E minor
074532,F major
074533,B minor
074535,D major
074536,G major
074537,G major
074552,F minor
074556,A major
074691,E minor
074692,A minor
074694,G major
074695,A minor
074817,Eb minor
074853,F# minor
074856,G major
074857,F major
074864,A major
074867,A major
074868,E minor
074897,Bb major
074898,C minor
074899,G minor
074901,C minor
074906,C minor
074925,A minor
074937,C major
074938,F major
075049,D minor
075051,E major
075052,D minor
075053,G major
075055,C major
075056,D major
075057,E major
075059,C major
075060,D major
075061,D major
075231,E minor
075232,E minor
075233,Db minor
075234,F# minor
075238,Eb minor
075244,B major
075265,F minor
075267,E minor
075268,D minor
075269,C minor
075270,E minor
075271,Eb minor
075272,E minor
075273,A minor
075276,E minor
075372,Db minor
075374,D minor
075376,Db minor
075377,A minor
075378,C minor
075379,G minor
075381,A minor
075384,E minor
075385,C major
075387,Eb minor
075389,Bb minor
075393,B minor
075394,Ab minor
075395,D minor
075396,A minor
075413,Db minor
075414,C minor
075416,F# minor
075417,Ab major
075419,B minor
075422,G minor
075424,E minor
075429,D minor
075430,F major
075431,D minor
075432,D minor
075433,F major
075434,D minor
075435,D minor
075436,Bb major
075437,D minor
075439,F major
075440,F major
075441,D minor
075443,D minor
075454,A minor
075456,C major
075458,A minor
075475,C major
075476,F minor
075578,A major
075579,D major
075580,E major
075581,C major
075582,C major
075583,C major
075585,C major
075586,A minor
075587,Bb major
075588,C major
075589,G major
075626,E minor
075680,F# major
075681,E minor
075682,Ab minor
075683,G major
075684,G major
075685,E minor
075686,Db minor
075692,D major
075693,D major
075746,Ab minor
075900,Eb major
075901,E major
075903,Db major
075904,Bb major
075905,Ab major
075906,Bb major
075909,Eb minor
075910,Eb major
075978,G major
076082,E minor
076117,F major
076128,Eb major
076129,D minor
076130,C major
076131,D major
076236,Db major
076239,C minor
076240,Bb minor
076241,B minor
076243,F major
076244,F# major
076247,E major
076248,C major
076252,C major
076281,A minor
076282,E minor
076283,C major
076284,C major
076285,B major
076286,F major
076287,Db major
076288,G minor
076349,Eb major
076351,B major
076352,Ab minor
076353,Ab major
076354,Bb major
076355,C major
076356,B major
076357,Eb major
076478,Ab minor
076479,Eb minor
076482,D minor
076486,C minor
076490,F minor
076491,B minor
076497,E minor
076499,D minor
076500,E minor
076501,E major
076504,E major
076506,G major
076509,B minor
076511,Eb major
076513,B minor
077233,C major
077234,E major
077235,C major
077236,G major
077304,D minor
077308,C major
077309,B major
077311,C major
077312,A major
077315,C major
077316,A minor
077317,C major
077374,F minor
077375,E minor
077376,D major
077377,D minor
077378,C major
077379,A major
077380,F major
077382,E minor
077385,Eb minor
077386,F major
077548,Ab minor
077549,E minor
077550,Bb minor
077564,D minor
077566,G minor
077573,D major
077577,F# minor
077825,Ab minor
077826,D minor
077831,A minor
077832,Ab minor
077833,F major
078067,B major
078096,C minor
078099,F# minor
078100,A minor
078101,F# minor
078102,C minor
078104,D minor
078207,A major
078244,B major
078249,G minor
078252,B minor
078834,A minor
078835,B minor
078836,D major
078839,A minor
078840,A minor
078843,Eb minor
078845,A minor
078847,A minor
078848,C minor
078852,A minor
079339,Eb minor
079340,C minor
079344,C minor
079363,D major
079364,E major
079365,D major
079366,G major
079367,B major
079368,E major
079369,E major
079372,G major
079604,F minor
079731,D major
079733,D major
079734,D major
079736,A major
079744,D major
079745,E major
079746,Db major
079749,G major
079753,E major
079754,E major
079755,B major
079756,G major
079757,D major
079758,D major
079759,E major
079760,D minor
079784,E minor
079799,E minor
079895,A minor
080000,G major
080001,D major
080002,F# major
080005,E major
080076,F# major
080087,F# major
080088,A major
080089,Eb major
080090,Ab minor
080091,C major
080142,Eb minor
080145,C major
080159,A minor
080162,A major
080163,Eb minor
080239,A major
080301,A minor
080307,E minor
080311,G major
080312,B minor
080426,F# minor
080429,C minor
080439,G major
080449,F major
080491,G minor
080503,D minor
080783,F# major
080786,C major
080793,C minor
081238,A major
081241,C minor
081243,D major
081244,G major
081246,E major
081248,E major
081252,C major
081355,E major
081356,Bb major
081357,Bb major
081364,A major
081368,Db major
081370,Eb minor
081382,Bb major
081450,C major
081451,F major
081452,D major
081454,C major
081455,E major
081461,B minor
081462,F major
081463,A minor
081465,Db minor
081466,E major
081468,C minor
081476,F major
081478,C major
081479,E major
081480,D major
081481,Bb minor
081483,Eb minor
081484,B minor
081487,A minor
081489,D major
081490,C major
081491,F# minor
081492,Db major
081493,G major
081495,E major
081497,C major
081498,C major
081499,E minor
081501,E major
081504,D major
081506,D major
081507,E major
081508,E major
081509,E major
081510,F major
081511,B major
081514,F# major
081516,D minor
081517,B major
081519,C major
081520,D major
081523,Db minor
081526,F major
081527,D major
081528,D major
081531,E major
081532,G major
081534,F minor
081536,B minor
081537,D major
081538,D major
081539,Db minor
081542,C major
081543,D major
081544,B minor
081546,A minor
081547,D major
081551,C major
081552,G major
081553,D major
081555,E major
081558,E major
081560,C minor
081562,G major
081564,F minor
081567,F major
081568,C major
081569,Eb major
081571,G major
081573,C major
081575,E major
081576,F major
081578,C minor
081580,G major
081581,D minor
081582,Db minor
081583,C minor
081584,Bb minor
081586,Bb minor
081592,F minor
081593,C minor
081596,A major
081598,C major
081599,C major
081600,C major
081601,A major
081603,F major
081605,B major
081606,C major
081608,B major
081609,C major
081611,E major
081612,G major
081613,C major
081614,D major
081619,D major
081620,B major
081625,D major
081626,E major
081629,D major
081632,E major
081633,E major
081634,E major
081635,C major
081636,G major
081638,C major
081640,B major
081641,C major
081643,Db major
081646,G major
081648,D major
081649,A major
081650,Bb major
081651,E minor
081652,E major
081653,B major
081655,C minor
081656,D major
081657,B major
081658,Bb major
081661,A major
081664,Ab major
081665,Db major
081671,Ab minor
081672,Db major
081675,C major
081676,Db major
081678,A minor
081680,Bb major
081682,D major
081684,Eb major
081685,Bb major
081686,B major
081687,G major
081688,E major
081690,G minor
081691,C major
081692,G major
081694,D major
081695,E minor
081696,F minor
081697,C major
081701,C major
081704,Ab major
081710,A major
081711,E major
081716,F major
081717,D major
081718,E major
081719,F major
081720,Db minor
081721,A major
081723,C major
081724,D major
081727,D major
081728,D minor
081729,B major
081730,C major
081731,E major
081732,B minor
081733,C major
081734,G major
081735,F major
081738,D major
081739,B major
081741,B major
081742,D major
081743,D major
081744,C major
081745,Ab minor
081746,D major
081747,G major
081751,Db major
081752,C major
081753,A major
081755,A minor
081757,G major
081759,A major
081761,F major
081768,F major
081769,E major
081770,C major
081771,D minor
081772,C major
081773,D minor
081774,D major
081776,C major
081777,C major
081780,B major
081781,E major
081782,A major
081786,C major
081787,C major
081788,C major
081789,D major
081790,B major
081791,D major
081792,G major
081793,G major
081799,B major
081801,F# minor
081802,Db minor
081803,F major
081804,Ab major
081805,F major
081806,C major
081807,Bb major
081810,D major
081811,F# major
081812,Bb major
081813,B major
081814,C major
081815,G major
081817,A major
081819,A minor
081821,C major
081822,B major
081830,C minor
081831,E minor
081833,D minor
081941,E major
081979,E major
081980,C major
081981,C minor
081982,F major
081983,G major
081985,E major
081987,Ab minor
081988,C major
081989,G major
081990,C major
081992,D major
081993,C major
081994,F major
081996,C minor
081998,A major
082000,A major
082001,D major
082004,A major
082005,B major
082007,D major
082008,Bb major
082009,C major
082010,G major
082011,A major
082012,E minor
082054,F minor
082065,D minor
082066,F major
082067,D minor
082070,C major
082499,C minor
082503,F# minor
082507,Bb major
082508,A major
082538,G minor
082541,A major
082556,A major
082557,A major
082606,F# major
082615,C major
082620,D major
082621,A minor
082660,E minor
082661,D minor
082668,A major
082743,E minor
082858,A minor
082859,A major
082860,Eb minor
082861,G minor
082862,G minor
082865,A minor
082866,A minor
082868,F major
082869,A minor
082871,D major
082914,C major
082915,D major
082916,C major
082917,A minor
082918,D major
082919,A major
082920,A major
082921,Bb minor
082929,A minor
082930,G major
082933,B minor
083143,F minor
083151,A minor
083152,Bb minor
083153,C minor
083156,B minor
083157,B minor
083159,G minor
083237,G major
083238,D major
083241,C major
083247,C major
083252,E major
083254,G major
083256,G major
083257,Bb major
083258,E major
083260,G major
083261,E major
083262,D major
083263,A major
083265,G major
083266,D major
083267,G major
083268,C major
083269,F major
083270,D major
083271,E major
083272,F# major
083273,Eb major
083275,E major
083276,G major
083277,A major
083279,Bb major
083319,Bb major
083320,D major
083321,E major
083322,C major
083330,F major
083331,Eb minor
083338,Db major
083340,C major
083346,F# minor
083349,C minor
083351,Eb minor
083451,F# minor
083452,D major
083454,B minor
083456,D major
083459,G major
083461,D major
083462,A minor
083464,E major
083470,A major
083569,D minor
083628,B major
083634,B minor
083636,D major
083638,G minor
083640,A minor
083641,D major
083642,Ab minor
083643,A minor
083644,E major
083645,E major
083646,G major
083647,G minor
083659,D minor
083662,G minor
083663,D minor
083669,C major
083670,F minor
083705,Bb major
083706,Ab minor
083707,F# major
083708,E major
083710,G minor
083715,G major
083717,F# major
083719,Eb minor
083724,Eb major
083727,G major
083728,G major
083729,B major
083730,C major
083733,G major
083735,B major
083736,A major
083748,C minor
083749,G minor
083813,D major
083822,C minor
083859,E minor
084021,B minor
084051,G major
084112,D major
084113,D major
084119,A minor
084121,C major
084122,D major
084123,Eb major
084125,D major
084127,Eb major
084128,G minor
084131,F minor
084134,G minor
084170,A minor
084171,C minor
084172,A minor
084173,A minor
084196,Eb minor
084263,C major
084276,B major
084289,A major
084468,B minor
084470,D minor
084472,A minor
084476,F# major
084553,B minor
084554,D major
084555,E major
084559,D major
084562,G major
084563,D major
084564,B minor
084565,B minor
084566,E major
084652,Db minor
084654,B major
084657,D major
084736,E minor
084741,C major
084742,Bb major
084760,D major
084763,F major
084767,A minor
084770,Eb major
084774,F# major
084824,D minor
084825,E minor
084983,G major
084984,E minor
084985,D major
084986,D major
084987,E minor
084988,A minor
084989,G major
084990,C major
084991,E minor
084992,A minor
085024,D major
085289,D minor
085291,G minor
085319,B minor
085320,D major
085321,D major
085322,E major
085323,F# major
085325,G minor
085327,A minor
085329,D major
085330,E major
085331,B major
085332,B minor
085333,D major
085334,D major
085335,Ab major
085337,A minor
085338,A minor
085339,G major
085340,A minor
085388,C major
085424,D major
085476,F minor
085477,F major
085479,F minor
085480,A minor
085481,Bb minor
085482,G major
085483,D major
085484,D major
085485,A major
085486,G major
085487,B major
085488,Eb major
085489,F major
085490,D major
085491,F# major
085492,Ab minor
085536,D major
085537,A minor
085538,A minor
085592,G minor
085594,Eb minor
085595,G minor
085597,B minor
085599,G minor
085600,F minor
085602,C minor
085697,C major
085698,G major
085757,C minor
085767,C major
085768,C minor
085771,A major
085777,G minor
085787,D major
085788,C major
085789,D major
085826,F minor
085827,Db major
085834,Db major
085916,A minor
085918,F minor
085919,D minor
085920,C minor
085921,D minor
085934,G minor
085937,B minor
085940,D major
085942,D major
085966,E major
086148,A major
086149,Ab minor
086150,D minor
086151,F major
086262,G minor
086264,C major
086265,C major
086266,C major
086268,C major
086269,C major
086270,C major
086271,A minor
086272,A minor
086273,Bb minor
086274,E minor
086278,C major
086281,C major
086283,Db major
086284,D major
086285,C major
086420,C major
086462,A minor
086465,E major
086471,G minor
086472,F minor
086473,F minor
086474,E minor
086476,Db minor
086479,G minor
086480,E minor
086481,C major
086482,Eb major
086483,F# major
086484,F minor
086485,G major
086486,E major
086487,Eb major
086561,A minor
086562,D minor
086566,B minor
086582,A major
086634,A minor
086678,B minor
086788,C minor
086795,D major
086797,Eb minor
086799,E minor
086901,B major
086904,C minor
086910,C major
086980,Eb minor
087002,G major
087019,F# minor
087096,A major
087098,D major
087099,Bb major
087100,G major
087103,F# minor
087107,B minor
087114,C major
087115,C major
087116,A minor
087122,E major
087123,C major
087157,C minor
087158,C minor
087159,Eb major
087185,A major
087186,C major
087187,E major
087188,F# major
087189,D major
087190,G minor
087191,C major
087192,E major
087193,A minor
087194,C major
087220,C minor
087221,G major
087225,C minor
087235,G minor
087236,Bb minor
087237,Bb minor
087258,F# minor
087260,Db minor
087261,B major
087262,A major
087275,D minor
087359,D major
087361,E major
087372,E major
087373,D major
087374,A minor
087407,B major
087408,Ab major
087409,Ab major
087547,F major
087562,C major
087563,C major
087568,Bb minor
087572,A minor
087575,Eb minor
087576,A minor
087794,F major
087795,Bb minor
087798,G major
087940,C major
087944,Db minor
088114,Db major
088433,Bb major
088434,F# minor
088812,F minor
088846,E minor
088848,F major
088854,F minor
088856,Db minor
088858,B major
088860,G major
088861,B major
088864,C minor
088867,A major
088868,E major
088918,E minor
088925,A major
088926,A minor
089028,B minor
089029,Db minor
089032,Ab major
089034,C minor
089035,Ab minor
089188,C major
089197,G minor
089201,Eb minor
089211,C minor
089217,C major
089218,C major
089223,C major
089225,C major
089231,C major
089239,A minor
089241,C major
089244,B major
089246,D major
089255,F minor
089262,A minor
089292,F# major
089297,C major
089298,Ab major
089300,F# major
089301,F major
089302,C major
089306,F# major
089308,E major
089309,D minor
089310,G major
089312,E major
089314,G major
089316,F# major
089344,E minor
089429,G major
089433,D minor
089440,E major
089441,C major
089477,F# minor
089619,G major
089663,A major
089665,G major
089702,F major
089758,C major
089795,A minor
089796,C major
089818,C major
089863,A major
089867,F major
089876,A minor
089887,G minor
089888,G minor
090047,B major
090048,E major
090068,D major
090070,D major
090406,B major
090411,B minor
090444,G major
090451,E major
090504,C major
090523,F major
090524,G major
090530,Db major
090593,G major
090600,E major
090604,A minor
090606,E major
090616,A major
090618,Eb major
090649,B minor
090690,F minor
090691,C minor
090692,Bb major
090693,F minor
090744,C major
090746,C minor
090750,A minor
090755,Eb major
090787,B major
090807,D minor
090808,G major
090809,A minor
090829,D major
090831,D major
090918,E major
090920,E minor
090921,E major
090923,E minor
090927,F major
090961,Eb major
090972,Ab major
090973,D major
090974,C major
090975,G minor
091004,B minor
091049,D major
091062,G major
091082,C minor
091083,C minor
091089,C minor
091099,E minor
091126,F minor
091134,Bb minor
091165,D major
091168,C major
091170,B minor
091171,C major
091172,Db minor
091175,Db minor
091176,C minor
091205,C minor
091262,A minor
091263,G minor
091264,F major
091265,Eb major
091268,B major
091272,F major
091277,A minor
091280,F# major
091281,D minor
091359,D minor
091368,Bb minor
091370,B major
091371,B major
091373,G major
091374,D major
091375,E major
091380,D major
091381,E major
091382,Db minor
091383,Db major
091384,C major
091386,C major
091388,F# major
091389,Bb minor
091390,A major
091391,F major
091393,F# major
091394,Db minor
091395,Eb minor
091398,Eb major
091436,C major
091440,E major
091457,G major
091472,Eb minor
091473,F# major
091474,B major
091476,E minor
091477,E minor
091479,B minor
091480,D major
091482,E major
091483,B major
091494,A major
091574,B minor
091575,F# minor
091598,G major
091600,G major
091601,D major
091709,C major
091711,D minor
091713,E major
091714,E minor
091716,B minor
091717,G major
091724,D major
091725,Db minor
091726,G major
091728,F major
091731,E minor
091732,C minor
091733,E major
091734,E minor
091736,Bb minor
091738,B minor
091739,A minor
091823,B major
091824,D major
091826,D major
091828,G major
091830,A major
091840,A minor
091844,F minor
091849,A minor
091850,D minor
091851,D minor
091886,A minor
091891,E minor
091965,A minor
091968,C major
091969,G major
